
step:189  loss_train:0.002383710350841284  acc1_train:99.94303894042969  loss_val:0.39249861240386963  acc1_val:92.12646484375  time_per_batch:0.9512919038534164
step:190  loss_train:0.0021599959582090378  acc1_train:99.957275390625  loss_val:0.3927008807659149  acc1_val:92.12646484375  time_per_batch:0.9504503707091013
step:191  loss_train:0.002182385651394725  acc1_train:99.95524597167969  loss_val:0.39223355054855347  acc1_val:92.138671875  time_per_batch:0.9504411369562149
step:192  loss_train:0.002078295685350895  acc1_train:99.96745300292969  loss_val:0.3919064998626709  acc1_val:92.138671875  time_per_batch:0.9505660086870193
step:193  loss_train:0.0023770006373524666  acc1_train:99.95320892333984  loss_val:0.39366912841796875  acc1_val:92.15087890625  time_per_batch:0.9491046269734701
step:194  loss_train:0.0022663152776658535  acc1_train:99.96337890625  loss_val:0.39144882559776306  acc1_val:92.2119140625  time_per_batch:0.9522332400083542
step:195  loss_train:0.002398820361122489  acc1_train:99.94914245605469  loss_val:0.39136868715286255  acc1_val:92.1630859375  time_per_batch:0.9528672148784002
step:196  loss_train:0.002589436713606119  acc1_train:99.932861328125  loss_val:0.3927808403968811  acc1_val:92.07763671875  time_per_batch:0.9489883830149969
step:197  loss_train:0.0020263746846467257  acc1_train:99.96745300292969  loss_val:0.3913522958755493  acc1_val:92.12646484375  time_per_batch:0.9503123164176941
step:198  loss_train:0.002177765127271414  acc1_train:99.96337890625  loss_val:0.39124661684036255  acc1_val:92.08984375  time_per_batch:0.9508428672949473
step:199  loss_train:0.002303400309756398  acc1_train:99.95320892333984  loss_val:0.39285358786582947  acc1_val:92.1630859375  time_per_batch:0.9504209210475286
